RCID,Lat,Lon
RC220052,53.68829,-0.43211
RC219643,53.68848,-0.44726
RC141526,51.45741,-2.5694
RC231853,51.48776,-0.06192
RC149590,53.57186,-2.43118
RC149589,53.58086,-2.43127
RC150327,53.58091,-2.41616
RC150326,53.5899,-2.41624
RC150325,53.5989,-2.41633
RC150324,53.60789,-2.41642
RC150323,53.61688,-2.41651
RC151044,53.61693,-2.40138
RC151043,53.62593,-2.40147
RC150322,53.62588,-2.4166
RC150321,53.63487,-2.41669
RC150320,53.64386,-2.41677
RC150319,53.65286,-2.41686
RC150318,53.66185,-2.41695
RC150317,53.67084,-2.41704
RC149579,53.67079,-2.43219
RC148840,53.67973,-2.44743
RC148839,53.68872,-2.44752
RC148096,53.68866,-2.46268
RC148095,53.69765,-2.46278
RC148094,53.70665,-2.46287
RC147351,53.70659,-2.47803
RC148093,53.71564,-2.46297
RC148092,53.72463,-2.46307
RC147349,53.72457,-2.47824
RC147348,53.73357,-2.47834
RC146605,53.7335,-2.49351
RC146604,53.7425,-2.49361
RC174540,50.72097,-1.89415
RC173918,50.72098,-1.90833
RC173917,50.72998,-1.90831
RC173286,50.72999,-1.92249
RC229816,51.4442,-0.15017
RC230163,51.44397,-0.13578
RC230164,51.43498,-0.13614
RC230512,51.43475,-0.12176
RC230856,51.43452,-0.10737
RC231191,51.43428,-0.09298
RC231192,51.42529,-0.09336
RC231526,51.42506,-0.07897
RC231527,51.41607,-0.07935
RC231861,51.41583,-0.06497
RC231528,51.40707,-0.07972
RC231862,51.40684,-0.06535
RC231863,51.39785,-0.06573
RC232196,51.4066,-0.05097
RC232534,51.40636,-0.03659
RC213577,52.00067,-0.72501
RC214004,52.00051,-0.71044
RC214431,52.00035,-0.69586
RC214857,52.00918,-0.68103
RC214856,52.01817,-0.68076
RC215274,52.01801,-0.66618
RC215692,52.01784,-0.6516
RC216110,52.01767,-0.63703
RC216528,52.0175,-0.62245
RC216945,52.02633,-0.60759
RC217363,52.02615,-0.59301
RC217362,52.03515,-0.59273
RC217780,52.03497,-0.57815
RC218191,52.03479,-0.56356
RC218190,52.04379,-0.56327
RC218599,52.04361,-0.54869
RC218598,52.0526,-0.5484
RC219007,52.05242,-0.53381
RC219006,52.06141,-0.53351
RC219415,52.06123,-0.51892
RC219414,52.07022,-0.51862
RC219413,52.07922,-0.51833
RC219821,52.08802,-0.50343
RC219820,52.09702,-0.50313
RC220228,52.10582,-0.48822
RC220632,52.11463,-0.47331
RC220630,52.13261,-0.47269
RC217078,50.8301,-0.64349
RC216661,50.82127,-0.65795
RC216246,50.79445,-0.67292
RC137416,53.72362,-2.67538
RC138191,53.72371,-2.66022
RC147347,53.74256,-2.47844
RC180052,53.68027,-1.73538
RC180051,53.68926,-1.73532
RC179495,53.68929,-1.75047
RC201655,53.49721,-1.08786
RC049537,55.94657,-4.57249
RC048837,55.94623,-4.5885
RC048836,55.95522,-4.5891
RC048835,55.9642,-4.5897
RC048834,55.97318,-4.5903
RC048833,55.98216,-4.5909
RC049533,55.98249,-4.57488
RC049532,55.99147,-4.57548
RC049531,56.00045,-4.57608
RC183465,52.79864,-1.65171
RC176755,52.45722,-1.83113
RC176164,52.45724,-1.84586
RC175572,52.46626,-1.86056
RC174959,52.46627,-1.87529
RC174958,52.47527,-1.87526
RC228018,51.56221,-0.21757
RC227658,51.56243,-0.232
RC232853,51.532,-0.01676
RC104646,51.41619,-3.24523
RC104647,51.4072,-3.24499
RC103895,51.40704,-3.25937
RC170581,52.35839,-1.97845
RC170582,52.3494,-1.97845
RC171213,52.34939,-1.96376
RC171214,52.3404,-1.96377
RC171215,52.3314,-1.96378
RC171847,52.3224,-1.9491
RC171848,52.31341,-1.94911
RC172479,52.3134,-1.93443
RC171849,52.30441,-1.94912
RC204814,53.19961,-0.98933
RC204813,53.2086,-0.98912
RC204812,53.21759,-0.98891
RC204811,53.22659,-0.98869
RC204810,53.23558,-0.98848
RC204809,53.24457,-0.98827
RC205241,53.24444,-0.97328
RC205240,53.25344,-0.97306
RC162367,53.40166,-2.15854
RC162368,53.39266,-2.1585
RC164464,53.37473,-2.11331
RC164465,53.36573,-2.11329
RC165150,53.36575,-2.09825
RC165835,53.36576,-2.08321
RC165836,53.35676,-2.08319
RC166512,53.35677,-2.06816
RC167188,53.35678,-2.05312
RC167864,53.35679,-2.03809
RC168531,53.35679,-2.02305
RC169198,53.35679,-2.00802
RC169834,53.35679,-1.99298
RC169835,53.3478,-1.99299
RC169836,53.3388,-1.99299
RC170472,53.3388,-1.97796
RC170473,53.32981,-1.97796
RC170474,53.32081,-1.97797
RC171105,53.32081,-1.96294
RC171106,53.31182,-1.96295
RC171737,53.31181,-1.94793
RC171738,53.30282,-1.94794
RC172369,53.30281,-1.93293
RC172368,53.3118,-1.93291
RC172999,53.31179,-1.91789
RC173630,53.31178,-1.90287
RC173629,53.32078,-1.90285
RC174252,53.31177,-1.88786
RC174253,53.30278,-1.88788
RC174254,53.29378,-1.8879
RC174255,53.28479,-1.88793
RC173634,53.27581,-1.90296
RC173635,53.26681,-1.90298
RC116859,53.41503,-3.06194
RC116858,53.42402,-3.06217
RC116857,53.43301,-3.06239
RC117667,53.43314,-3.04733
RC193722,53.355,-1.3465
RC194202,53.35492,-1.33146
RC194203,53.34593,-1.3316
RC232860,51.46906,-0.01949
RC233193,51.46881,-0.00509
RC233526,51.46857,0.00931
RC233859,51.46832,0.0237
RC233860,51.45933,0.02331
RC234193,51.45908,0.0377
RC234516,51.45883,0.05209
RC234827,51.45857,0.06649
RC235138,51.45832,0.08088
RC235453,51.46705,0.09569
RC235765,51.4668,0.11008
RC236077,51.46654,0.12448
RC236387,51.46627,0.13888
RC236690,51.46601,0.15327
RC236988,51.46575,0.16767
RC237285,51.46548,0.18206
RC237582,51.46521,0.19646
RC154869,51.39541,-2.30972
RC154870,51.38641,-2.30966
RC154871,51.37741,-2.3096
RC155583,51.37745,-2.29522
RC155584,51.36845,-2.29517
RC154872,51.36842,-2.30954
RC154873,51.35942,-2.30948
RC154874,51.35042,-2.30942
RC154875,51.34143,-2.30936
RC155587,51.34146,-2.29499
RC156290,51.3415,-2.28063
RC156993,51.34153,-2.26626
RC157696,51.34156,-2.25189
RC158395,51.34159,-2.23753
RC159098,51.34162,-2.22316
RC159796,51.34165,-2.20879
RC252906,52.06531,1.11648
RC253116,52.06492,1.13106
RC213147,51.99183,-0.73983
RC213146,52.00082,-0.73958
RC103291,57.6458,-3.46749
RC103290,57.65478,-3.46785
RC102535,57.69052,-3.48608
RC102534,57.69951,-3.48645
RC189055,54.95628,-1.46141
RC189054,54.96528,-1.46129
RC189557,54.96521,-1.44566
RC231847,51.54171,-0.05963
RC231846,51.5507,-0.05925
RC231845,51.55969,-0.05886
RC231844,51.56868,-0.05848
RC232178,51.56845,-0.04405
RC231843,51.57768,-0.0581
RC231842,51.58667,-0.05771
RC232170,51.64037,-0.04096
RC232507,51.64912,-0.02611
RC232169,51.64937,-0.04057
RC232505,51.66711,-0.02533
RC232502,51.69408,-0.02416
RC232501,51.70307,-0.02377
RC232500,51.71206,-0.02338
RC232497,51.73903,-0.0222
RC232830,51.73879,-0.00771
RC232829,51.74778,-0.00732
RC232828,51.75677,-0.00692
RC233161,51.75652,0.00757
RC233160,51.76551,0.00796
RC233493,51.76527,0.02246
RC233492,51.77426,0.02286
RC233825,51.77401,0.03735
RC234158,51.77375,0.05185
RC234480,51.78249,0.06675
RC234791,51.78224,0.08125
RC235102,51.78198,0.09574
RC235418,51.78172,0.11024
RC235417,51.79071,0.11066
RC235729,51.79045,0.12516
RC236041,51.79018,0.13966
RC236350,51.79891,0.15459
RC236349,51.8079,0.15501
RC236348,51.81689,0.15544
RC236347,51.82588,0.15587
RC236346,51.83487,0.1563
RC236345,51.84386,0.15673
RC236344,51.85285,0.15716
RC236647,51.85258,0.17168
RC236646,51.86157,0.17211
RC236342,51.87083,0.15802
RC236341,51.87982,0.15845
RC236644,51.87955,0.17298
RC236643,51.88854,0.17341
RC236940,51.89726,0.18838
RC237237,51.89699,0.20291
RC237533,51.9057,0.21789
RC237826,51.90543,0.23242
RC237825,51.91442,0.23287
RC237824,51.92341,0.23331
RC237823,51.9324,0.23376
RC237822,51.94139,0.23421
RC237529,51.94166,0.21966
RC237528,51.95065,0.2201
RC237527,51.95964,0.22055
RC237526,51.96863,0.22099
RC237525,51.97762,0.22144
RC237524,51.98661,0.22188
RC237227,51.98688,0.20732
RC237226,51.99587,0.20776
RC237225,52.00486,0.20821
RC237224,52.01385,0.20865
RC237223,52.02284,0.20909
RC237222,52.03183,0.20954
RC237221,52.04082,0.20998
RC237220,52.0498,0.21042
RC236923,52.05008,0.19584
RC236922,52.05907,0.19628
RC236624,52.05934,0.1817
RC236623,52.06833,0.18214
RC236622,52.07732,0.18257
RC236621,52.08631,0.18301
RC236318,52.08657,0.16842
RC236317,52.09556,0.16885
RC236316,52.10455,0.16929
RC236315,52.11354,0.16973
RC236005,52.11381,0.15512
RC236004,52.1228,0.15556
RC236003,52.13179,0.15599
RC235691,52.13206,0.14138
RC235690,52.14104,0.14181
RC235689,52.15003,0.14225
RC235375,52.16828,0.12849
RC235682,52.21296,0.14527
RC235993,52.22168,0.16034
RC236301,52.23939,0.17586
RC236300,52.24838,0.1763
RC236603,52.24811,0.19095
RC236602,52.2571,0.19139
RC236601,52.26609,0.19184
RC236899,52.26581,0.20649
RC236897,52.28379,0.20738
RC236896,52.29278,0.20783
RC237193,52.2925,0.22249
RC237192,52.30149,0.22294
RC237191,52.31048,0.22339
RC237190,52.31947,0.22384
RC237487,52.31919,0.23851
RC237486,52.32818,0.23896
RC237485,52.33717,0.23942
RC237484,52.34616,0.23987
RC237777,52.34588,0.25455
RC165137,53.48266,-2.09852
RC237776,52.35487,0.25501
RC075118,55.81325,-4.00465
RC237775,52.36386,0.25547
RC237774,52.37284,0.25593
RC237773,52.38183,0.25638
RC237772,52.39082,0.25684
RC238057,52.39054,0.27154
RC238056,52.39953,0.272
RC238341,52.39924,0.28669
RC238340,52.40823,0.28716
RC238625,52.40795,0.30186
RC238624,52.41693,0.30233
RC238623,52.42592,0.30279
RC238622,52.43491,0.30326
RC238892,52.43462,0.31797
RC238891,52.44361,0.31844
RC238890,52.4526,0.31891
RC238889,52.46159,0.31939
RC238888,52.47057,0.31986
RC238887,52.47956,0.32033
RC238886,52.48855,0.32081
RC239148,52.49725,0.33601
RC239147,52.50624,0.33648
RC239146,52.51522,0.33696
RC239145,52.52421,0.33744
RC239144,52.5332,0.33792
RC239143,52.54219,0.33839
RC239142,52.55117,0.33887
RC239141,52.56016,0.33935
RC239409,52.55987,0.3541
RC239408,52.56886,0.35458
RC239407,52.57784,0.35506
RC239406,52.58683,0.35554
RC239405,52.59582,0.35603
RC239665,52.59552,0.37079
RC239660,52.64046,0.37322
RC239659,52.64945,0.3737
RC239658,52.65843,0.37419
RC239657,52.66742,0.37468
RC239905,52.6851,0.39044
RC239904,52.69408,0.39093
RC239903,52.70307,0.39143
RC239902,52.71206,0.39192
RC240150,52.72973,0.40771
RC240148,52.74771,0.4087
RC159041,51.85442,-2.22569
RC158338,51.85439,-2.24022
RC158339,51.84539,-2.24017
RC158340,51.8364,-2.24012
RC157641,51.83637,-2.25465
RC157642,51.82737,-2.25459
RC157643,51.81837,-2.25454
RC157644,51.80938,-2.25449
RC156941,51.80935,-2.26901
RC156942,51.80035,-2.26895
RC156943,51.79135,-2.2689
RC156944,51.78236,-2.26885
RC156241,51.78232,-2.28335
RC156242,51.77333,-2.2833
RC156243,51.76433,-2.28324
RC156244,51.75534,-2.28318
RC155542,51.7463,-2.29762
RC155543,51.73731,-2.29756
RC154831,51.73727,-2.31205
RC154120,51.72823,-2.32648
RC154121,51.71924,-2.32642
RC153409,51.7192,-2.3409
RC152697,51.71915,-2.35539
RC151976,51.71911,-2.36987
RC151255,51.71906,-2.38436
RC151256,51.71007,-2.38428
RC150535,51.71002,-2.39877
RC150536,51.70102,-2.39869
RC149798,51.70097,-2.41317
RC149799,51.69198,-2.41308
RC149800,51.68298,-2.413
RC149801,51.67398,-2.41292
RC149802,51.66499,-2.41284
RC149803,51.65599,-2.41276
RC149804,51.647,-2.41268
RC149805,51.638,-2.41259
RC150544,51.62905,-2.39806
RC150545,51.62006,-2.39798
RC150546,51.61106,-2.3979
RC150547,51.60206,-2.39782
RC149810,51.59302,-2.41219
RC149811,51.58402,-2.4121
RC149073,51.58397,-2.42655
RC149074,51.57497,-2.42646
RC149075,51.56598,-2.42638
RC149076,51.55698,-2.42629
RC149077,51.54799,-2.42621
RC148336,51.52994,-2.44047
RC148337,51.52094,-2.44038
RC148338,51.51195,-2.44029
RC147596,51.5029,-2.45462
RC149645,53.07721,-2.42622
RC149644,53.08621,-2.42631
RC149646,53.06822,-2.42613
RC148906,53.08615,-2.44125
RC149643,53.0952,-2.4264
RC149642,53.1042,-2.42649
RC205874,51.43653,-0.99992
RC205442,51.43666,-1.01432
RC204146,51.43701,-1.0575
RC203696,51.43713,-1.0719
RC203247,51.42824,-1.08647
RC202797,51.42835,-1.10086
RC202798,51.41936,-1.10104
RC202344,51.41947,-1.11543
RC202345,51.41047,-1.1156
RC201887,51.41058,-1.12999
RC201888,51.40158,-1.13016
RC200973,51.3928,-1.15909
RC200515,51.3929,-1.17347
RC200057,51.393,-1.18785
RC199590,51.3931,-1.20223
RC199123,51.3932,-1.21662
RC197255,51.39357,-1.27414
RC196784,51.39366,-1.28852
RC196783,51.40265,-1.28838
RC195841,51.40282,-1.31715
RC195842,51.39383,-1.31729
RC195371,51.39391,-1.33167
RC194900,51.39399,-1.34605
RC194420,51.39407,-1.36043
RC193940,51.39415,-1.37482
RC193939,51.40314,-1.37469
RC193446,51.40322,-1.38908
RC192957,51.40329,-1.40346
RC192468,51.40337,-1.41785
RC191965,51.40344,-1.43223
RC190959,51.40357,-1.461
RC190456,51.40364,-1.47539
RC190455,51.41263,-1.47529
RC189952,51.4127,-1.48967
RC189449,51.41276,-1.50406
RC188951,51.41282,-1.51845
RC188453,51.41288,-1.53284
RC187928,51.41293,-1.54723
RC187407,51.41299,-1.56162
RC187408,51.40399,-1.5617
RC186882,51.40405,-1.57609
RC186883,51.39505,-1.57617
RC185258,51.35921,-1.61962
RC184715,51.35926,-1.63399
RC184172,51.3593,-1.64836
RC184171,51.3683,-1.64829
RC183624,51.36834,-1.66267
RC183081,51.36838,-1.67704
RC182529,51.36842,-1.69142
RC180866,51.35953,-1.73459
RC180867,51.35053,-1.73465
RC180311,51.35056,-1.74901
RC179755,51.35059,-1.76338
RC179756,51.3416,-1.76343
RC179187,51.34162,-1.7778
RC178618,51.34165,-1.79216
RC178619,51.33265,-1.7922
RC178050,51.33268,-1.80657
RC177467,51.3327,-1.82093
RC176880,51.33272,-1.8353
RC176289,51.33274,-1.84966
RC175698,51.33276,-1.86402
RC175085,51.33277,-1.87839
RC174472,51.33279,-1.89275
RC216811,53.23128,-0.5688
RC116244,51.5802,-3.03307
RC115444,51.58007,-3.04751
RC114639,51.57994,-3.06195
RC113829,51.57981,-3.07639
RC113045,51.57968,-3.09083
RC112261,51.57954,-3.10527
RC112260,51.58854,-3.10549
RC111480,51.5884,-3.11993
RC110714,51.58826,-3.13437
RC110713,51.59726,-3.1346
RC169922,52.56528,-1.99311
RC169921,52.57428,-1.99311
RC170555,52.59227,-1.97833
RC173072,52.65521,-1.91913
RC173703,52.65519,-1.90434
RC173702,52.66419,-1.90432
RC174324,52.66418,-1.88952
RC174937,52.66416,-1.87472
RC175550,52.66415,-1.85993
RC176140,52.67312,-1.8451
RC176730,52.6821,-1.83027
RC177317,52.68207,-1.81546
RC177900,52.68205,-1.80066
RC177899,52.69104,-1.80062
RC178468,52.69102,-1.78581
RC178467,52.70001,-1.78577
RC179036,52.69999,-1.77096
RC179604,52.70895,-1.7561
RC179603,52.71795,-1.75605
RC180158,52.72691,-1.74119
RC180713,52.73587,-1.72631
RC206303,51.4634,-0.98493
RC206304,51.4544,-0.98513
RC205872,51.45452,-0.99953
RC205873,51.44553,-0.99973
RC205875,51.42754,-1.00012
RC205876,51.41854,-1.00032
RC205877,51.40955,-1.00051
RC205878,51.40055,-1.00071
RC205879,51.39156,-1.0009
RC205447,51.39168,-1.01528
RC205448,51.38268,-1.01548
RC205016,51.3828,-1.02985
RC205017,51.37381,-1.03004
RC204586,51.36493,-1.04461
RC204154,51.36505,-1.05898
RC204155,51.35605,-1.05916
RC204156,51.34705,-1.05935
RC204157,51.33806,-1.05953
RC204158,51.32906,-1.05972
RC204159,51.32007,-1.0599
RC204160,51.31107,-1.06008
RC160257,53.47354,-2.20403
RC204161,51.30208,-1.06027
RC204162,51.29308,-1.06045
RC203713,51.2842,-1.07498
RC203714,51.2752,-1.07516
RC203715,51.26621,-1.07534
RC203265,51.26632,-1.08968
RC198441,53.32711,-1.19667
RC198440,53.3361,-1.1965
RC198439,53.34509,-1.19633
RC197972,53.34519,-1.21136
RC197971,53.35419,-1.2112
RC197505,53.34529,-1.22639
RC197504,53.35428,-1.22623
RC197503,53.36328,-1.22607
RC197035,53.37237,-1.24094
RC197034,53.38136,-1.24078
RC197501,53.38126,-1.22574
RC197500,53.39026,-1.22558
RC197499,53.39925,-1.22541
RC197966,53.39915,-1.21037
RC198433,53.39905,-1.19532
RC198432,53.40804,-1.19515
RC198431,53.41704,-1.19498
RC198898,53.41693,-1.17992
RC198897,53.42593,-1.17975
RC199364,53.42582,-1.16469
RC199363,53.43481,-1.16452
RC199830,53.43471,-1.14945
RC200288,53.4346,-1.13439
RC200746,53.43449,-1.11933
RC200745,53.44348,-1.11915
RC200744,53.45248,-1.11896
RC200743,53.46147,-1.11877
RC200742,53.47046,-1.11859
RC200741,53.47945,-1.1184
RC201199,53.47934,-1.10332
RC201198,53.48833,-1.10314
RC201197,53.49733,-1.10295
RC201196,53.50632,-1.10276
RC201653,53.5152,-1.08748
RC202109,53.53307,-1.07199
RC202108,53.54206,-1.0718
RC202107,53.55105,-1.0716
RC201649,53.55117,-1.0867
RC201648,53.56016,-1.08651
RC230579,50.83226,-0.14605
RC230231,50.83248,-0.16025
RC229884,50.8327,-0.17445
RC229537,50.83293,-0.18866
RC229181,50.83314,-0.20286
RC228825,50.83336,-0.21706
RC228459,50.83358,-0.23127
RC228099,50.83379,-0.24547
RC227361,50.83422,-0.27388
RC226983,50.83443,-0.28808
RC226605,50.83463,-0.30228
RC226606,50.82564,-0.30261
RC226228,50.82585,-0.31681
RC225850,50.82605,-0.33101
RC225472,50.82625,-0.34522
RC224699,50.81766,-0.37393
RC223538,50.81824,-0.41653
RC222755,50.81863,-0.44493
RC222364,50.81881,-0.45913
RC221181,50.81937,-0.50173
RC220776,50.81955,-0.51593
RC220371,50.81973,-0.53014
RC220370,50.82873,-0.52985
RC219961,50.8289,-0.54406
RC219552,50.82908,-0.55826
RC219143,50.82925,-0.57247
RC219144,50.82026,-0.57274
RC219553,50.82009,-0.55854
RC191743,53.40028,-1.406
RC191742,53.40928,-1.40588
RC141527,51.44841,-2.56928
RC186948,50.81024,-1.58149
RC186949,50.80125,-1.58157
RC186950,50.79225,-1.58165
RC187476,50.7922,-1.56745
RC187477,50.7832,-1.56753
RC187478,50.7742,-1.56761
RC187999,50.77415,-1.55342
RC188000,50.76515,-1.55351
RC188525,50.7651,-1.53932
RC188526,50.7561,-1.53941
RC189024,50.75604,-1.52522
RC159701,52.19628,-2.21278
RC256508,51.32163,1.32435
RC256509,51.31265,1.3237
RC256688,51.31224,1.33803
RC256689,51.30326,1.33738
RC256690,51.29428,1.33673
RC256691,51.2853,1.33607
RC256512,51.28571,1.32175
RC256692,51.27632,1.33542
RC256693,51.26733,1.33477
RC256872,51.26693,1.34909
RC257051,51.26651,1.36341
RC257052,51.25753,1.36275
RC257231,51.25712,1.37707
RC257232,51.24814,1.37641
RC257233,51.23916,1.37575
RC257411,51.23874,1.39006
RC257412,51.22976,1.3894
RC257586,51.22935,1.40371
RC257587,51.22037,1.40304
RC257588,51.21138,1.40238
RC257414,51.2118,1.38808
RC257415,51.20282,1.38742
RC257237,51.20323,1.37312
RC257238,51.19425,1.37247
RC257239,51.18527,1.37181
RC257060,51.18568,1.35752
RC257061,51.1767,1.35686
RC257062,51.16772,1.35621
RC256883,51.16813,1.34192
RC256884,51.15914,1.34127
RC256705,51.15955,1.32699
RC256706,51.15057,1.32634
RC256528,51.14199,1.31141
RC256529,51.13301,1.31077
RC256351,51.13342,1.29649
RC256350,51.1424,1.29713
RC088658,56.08717,-3.72934
RC129596,53.40793,-2.82091
RC229111,51.46263,-0.17824
RC229112,51.45364,-0.17859
RC229113,51.44465,-0.17895
RC228757,51.44487,-0.19334
RC228758,51.43588,-0.1937
RC228759,51.42689,-0.19405
RC228394,51.41812,-0.20879
RC228034,51.41833,-0.22318
RC228035,51.40934,-0.22352
RC227675,51.40956,-0.23791
RC227297,51.40978,-0.25229
RC227298,51.40078,-0.25263
RC226920,51.401,-0.26701
RC226542,51.40121,-0.28139
RC226164,51.40142,-0.29577
RC226165,51.39242,-0.2961
RC225787,51.39263,-0.31048
RC225788,51.38364,-0.31081
RC225410,51.38385,-0.32518
RC225023,51.38405,-0.33955
RC224636,51.38425,-0.35393
RC224637,51.37526,-0.35425
RC224250,51.37546,-0.36862
RC223863,51.37566,-0.38299
RC223476,51.37586,-0.39736
RC223084,51.37605,-0.41174
RC222693,51.37625,-0.42611
RC222694,51.36725,-0.42642
RC222303,51.36745,-0.44079
RC221912,51.36764,-0.45516
RC221913,51.35864,-0.45546
RC221123,51.34103,-0.48479
RC220718,51.34122,-0.49915
RC220313,51.3414,-0.51351
RC220314,51.33241,-0.5138
RC219905,51.33259,-0.52816
RC219906,51.32359,-0.52845
RC219497,51.32377,-0.5428
RC219089,51.31496,-0.55744
RC218680,51.31513,-0.57179
RC218271,51.31531,-0.58615
RC218272,51.30631,-0.58643
RC217861,51.30648,-0.60078
RC217443,51.30666,-0.61513
RC217025,51.30682,-0.62948
RC216607,51.30699,-0.64383
RC216608,51.298,-0.6441
RC216190,51.29816,-0.65845
RC216189,51.30716,-0.65818
RC215772,51.29833,-0.67279
RC215354,51.29849,-0.68714
RC214936,51.29865,-0.70149
RC214509,51.29881,-0.71584
RC196674,52.38314,-1.27272
RC135757,54.63163,-2.72135
RC213655,51.29912,-0.74454
RC213224,51.29927,-0.75889
RC212793,51.29942,-0.77324
RC212794,51.29043,-0.77348
RC212363,51.29058,-0.78783
RC211932,51.29072,-0.80218
RC211501,51.29087,-0.81652
RC211070,51.29101,-0.83087
RC210639,51.29116,-0.84522
RC210208,51.2913,-0.85957
RC209777,51.29144,-0.87392
RC209778,51.28244,-0.87414
RC209347,51.28258,-0.88848
RC208915,51.28271,-0.90283
RC208483,51.28285,-0.91717
RC208051,51.28298,-0.93152
RC207619,51.28311,-0.94586
RC207187,51.28324,-0.96021
RC206755,51.28336,-0.97456
RC206756,51.27437,-0.97476
RC206324,51.27449,-0.9891
RC205892,51.27461,-1.00344
RC205460,51.27474,-1.01779
RC205028,51.27486,-1.03213
RC204596,51.27497,-1.04647
RC204164,51.27509,-1.06082
RC202815,51.26643,-1.10402
RC202361,51.26654,-1.11837
RC201903,51.26665,-1.13271
RC201904,51.25765,-1.13288
RC201446,51.25776,-1.14722
RC106474,56.10096,-3.34382
RC200988,51.25786,-1.16155
RC200532,51.23997,-1.17622
RC200074,51.24007,-1.19055
RC199607,51.24017,-1.20488
RC199608,51.23117,-1.20504
RC199141,51.23127,-1.21937
RC198674,51.23136,-1.2337
RC198675,51.22237,-1.23385
RC198209,51.21346,-1.24832
RC198210,51.20447,-1.24847
RC197743,51.20456,-1.26279
RC197744,51.19556,-1.26294
RC197745,51.18656,-1.26308
RC197746,51.17757,-1.26322
RC197747,51.16857,-1.26337
RC197280,51.16866,-1.27768
RC197281,51.15966,-1.27782
RC197282,51.15067,-1.27796
RC197283,51.14167,-1.2781
RC196812,51.14176,-1.2924
RC196813,51.13276,-1.29254
RC196814,51.12377,-1.29268
RC196815,51.11477,-1.29281
RC196344,51.11486,-1.30711
RC196345,51.10586,-1.30724
RC196346,51.09686,-1.30738
RC196347,51.08787,-1.30751
RC195876,51.08795,-1.3218
RC195877,51.07895,-1.32193
RC195878,51.06996,-1.32206
RC195879,51.06096,-1.32219
RC195880,51.05196,-1.32233
RC195881,51.04297,-1.32246
RC195882,51.03397,-1.32259
RC195883,51.02497,-1.32272
RC195884,51.01598,-1.32285
RC195413,51.01606,-1.33712
RC195414,51.00706,-1.33724
RC195415,50.99806,-1.33737
RC195416,50.98907,-1.3375
RC194945,50.98915,-1.35176
RC194946,50.98015,-1.35188
RC194948,50.96216,-1.35213
RC194469,50.95324,-1.3665
RC194470,50.94424,-1.36662
RC193990,50.94432,-1.38087
RC193991,50.93532,-1.38099
RC193992,50.92632,-1.38111
RC193501,50.9084,-1.39558
RC193012,50.90848,-1.40981
RC192523,50.90855,-1.42404
RC192020,50.90862,-1.43827
RC191517,50.90868,-1.45251
RC191516,50.91768,-1.4524
RC191013,50.91775,-1.46664
RC190510,50.91781,-1.48087
RC190007,50.91787,-1.49511
RC190008,50.90888,-1.4952
RC189505,50.90894,-1.50944
RC189506,50.89994,-1.50953
RC189008,50.9,-1.52376
RC189009,50.891,-1.52385
RC189010,50.882,-1.52394
RC189509,50.87295,-1.50981
RC189510,50.86395,-1.50991
